"fecha";"region";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-04-01";15;3.62540161040816;1.18995676490421;6.34643607948911
"2020-04-02";15;3.87529253103804;1.58660901987228;6.75300464083139
"2020-04-03";15;3.77414620602118;1.18995676490421;6.34643607948911
"2020-04-04";15;4.46233786839078;1.18995676490421;7.54630915076752
"2020-04-05";15;4.05180278449883;1.97334496846615;6.75300464083139
"2020-04-06";15;4.91650470032922;2.36999722343422;8.32969735432946
"2020-04-07";15;4.49803657133791;1.98326127484035;7.93304509936139
"2020-04-08";15;4.5515846257586;1.98326127484035;7.93304509936139
"2020-04-09";15;3.48260679861965;1.18995676490421;6.34643607948911
"2020-04-10";15;3.27833088731109;1.18004045853001;5.56304787592718
"2020-04-11";15;2.45131093570267;0.793304509936139;4.75982705961683
"2020-04-12";15;2.46916028717623;0.396652254968069;4.37309111102297
"2020-04-13";15;3.48657332116933;1.18995676490421;6.34643607948911
"2020-04-14";15;2.84201340684622;0.793304509936139;5.16639562095911
"2020-04-15";15;3.15933521082067;1.18995676490421;5.94978382452104
"2020-04-16";15;3.0621554083535;0.396652254968069;5.94978382452104
"2020-04-17";15;3.92289080163421;1.58660901987228;7.53639284439332
"2020-04-18";15;3.29023045496014;1.18995676490421;5.94978382452104
"2020-04-19";15;3.57780333981199;1.18004045853001;6.74308833445718
"2020-04-20";15;5.72964182301376;2.37991352980842;9.91630637420174
"2020-04-21";15;4.29177739875451;1.58660901987228;7.13974058942525
"2020-04-22";15;4.03197017175043;1.58660901987228;7.14965689579946
"2020-04-23";15;3.23668240053945;1.18995676490421;5.94978382452104
"2020-04-24";15;2.84201340684622;0.396652254968069;5.55313156955297
"2020-04-25";15;2.7131014239816;0.793304509936139;5.55313156955297
"2020-04-26";15;2.55840704454405;0.793304509936139;5.1564793145849
"2020-04-27";15;3.35171155448019;1.18995676490421;5.94978382452104
"2020-04-28";15;3.69084923247789;1.18004045853001;6.75300464083139
"2020-04-29";15;3.2882471936853;1.18995676490421;6.34643607948911
"2020-04-30";15;2.90349450636627;0.396652254968069;5.1564793145849
"2020-05-01";15;2.52270834159692;0.793304509936139;5.1564793145849
"2020-05-02";15;2.16175478957598;0.396652254968069;4.36317480464876
"2020-05-03";15;2.18952044742374;0.396652254968069;4.36317480464876
"2020-05-04";15;2.99274126373408;0.793304509936139;5.56304787592718
"2020-05-05";15;2.95109277696244;1.18995676490421;5.1564793145849
"2020-05-06";15;3.02447344413153;1.18004045853001;5.56304787592718
"2020-05-07";15;2.78251556860101;0.793304509936139;4.76974336599104
"2020-05-08";15;2.86382928086946;0.793304509936139;5.55313156955297
"2020-05-09";15;2.80234818134941;0.396652254968069;5.16639562095911
"2020-05-10";15;3.19305065249296;1.18995676490421;6.35635238586332
"2020-05-11";15;5.64634484947047;2.76664947840229;9.53948673198208
"2020-05-12";15;4.50001983261275;1.97334496846615;7.93304509936139
"2020-05-13";15;5.21201063028043;2.76664947840229;8.33961366070366
"2020-05-14";15;5.07516560231645;2.37991352980842;8.73626591567173
"2020-05-15";15;5.26159216215144;2.76664947840229;8.32969735432946
"2020-05-16";15;5.80103922890802;2.76664947840229;9.52957042560787
"2020-05-17";15;5.51743286660585;2.37991352980842;9.1230018642656
"2020-05-18";15;9.24794732458054;4.75982705961683;13.9026615366308
"2020-05-19";15;8.94450834952997;4.75982705961683;13.8828289238824
